0.0,-0.295
0.004,-0.318
0.008,-0.318
0.012,-0.295
0.016,-0.318
0.02,-0.295
0.024,-0.295
0.028,-0.295
0.032,-0.295
0.036,-0.295
0.04,-0.295
0.044,-0.318
0.048,-0.318
0.052,-0.318
0.056,-0.295
0.06,-0.295
0.064,-0.307
0.068,-0.273
0.072,-0.25
0.076,-0.227
0.08,-0.205
0.084,-0.182
0.088,-0.182
0.092,-0.182
0.096,-0.159
0.1,-0.159
0.104,-0.136
0.108,-0.136
0.112,-0.114
0.116,-0.114
0.12,-0.091
0.124,-0.114
0.128,-0.136
0.132,-0.17
0.136,-0.216
0.14,-0.239
0.144,-0.284
0.148,-0.295
0.152,-0.318
0.156,-0.318
0.16,-0.318
0.164,-0.318
0.168,-0.341
0.172,-0.341
0.176,-0.341
0.18,-0.352
0.184,-0.307
0.188,-0.25
0.192,-0.148
0.196,0.057
0.2,0.352
0.204,0.636
0.208,0.841
0.212,0.966
0.216,0.841
0.22,0.307
0.224,-0.523
0.228,-1.239
0.232,-1.614
0.236,-1.727
0.24,-1.591
0.244,-1.33
0.248,-1.011
0.252,-0.75
0.256,-0.591
0.26,-0.5
0.264,-0.455
0.268,-0.432
0.272,-0.432
0.276,-0.432
0.28,-0.432
0.284,-0.432
0.288,-0.409
0.292,-0.386
0.296,-0.409
0.3,-0.432
0.304,-0.409
0.308,-0.443
0.312,-0.455
0.316,-0.455
0.32,-0.455
0.324,-0.477
0.328,-0.477
0.332,-0.455
0.336,-0.432
0.34,-0.455
0.344,-0.477
0.348,-0.455
0.352,-0.455
0.356,-0.489
0.36,-0.5
0.364,-0.523
0.368,-0.5
0.372,-0.523
0.376,-0.5
0.38,-0.523
0.384,-0.523
0.388,-0.523
0.392,-0.557
0.396,-0.602
0.4,-0.614
0.404,-0.636
0.408,-0.659
0.412,-0.659
0.416,-0.659
0.42,-0.682
0.424,-0.705
0.428,-0.705
0.432,-0.727
0.436,-0.761
0.44,-0.795
0.444,-0.795
0.448,-0.795
0.452,-0.818
0.456,-0.841
0.46,-0.841
0.464,-0.864
0.468,-0.864
0.472,-0.864
0.476,-0.864
0.48,-0.886
0.484,-0.909
0.488,-0.886
0.492,-0.886
0.496,-0.886
0.5,-0.875
0.504,-0.83
0.508,-0.784
0.512,-0.727
0.516,-0.67
0.52,-0.625
0.524,-0.591
0.528,-0.545
0.532,-0.477
0.536,-0.432
0.54,-0.398
0.544,-0.352
0.548,-0.318
0.552,-0.284
0.556,-0.25
0.56,-0.227
0.564,-0.227
0.568,-0.227
0.572,-0.227
0.576,-0.205
0.58,-0.227
0.584,-0.25
0.588,-0.25
0.592,-0.25
0.596,-0.25
0.6,-0.25
0.604,-0.227
0.608,-0.227
0.612,-0.227
0.616,-0.227
0.62,-0.261
0.624,-0.273
0.628,-0.273
0.632,-0.295
0.636,-0.295
0.64,-0.295
0.644,-0.273
0.648,-0.273
0.652,-0.273
0.656,-0.273
0.66,-0.273
0.664,-0.295
0.668,-0.318
0.672,-0.318
0.676,-0.295
0.68,-0.318
0.684,-0.295
0.688,-0.295
0.692,-0.318
0.696,-0.295
0.7,-0.318
0.704,-0.318
0.708,-0.318
0.712,-0.318
0.716,-0.295
0.72,-0.295
0.724,-0.295
0.728,-0.295
0.732,-0.273
0.736,-0.25
0.74,-0.273
0.744,-0.273
0.748,-0.25
0.752,-0.284
0.756,-0.182
0.76,0.045
0.764,0.375
0.768,0.705
0.772,0.932
0.776,0.716
0.78,0.057
0.784,-0.761
0.788,-1.364
0.792,-1.648
0.796,-1.67
0.8,-1.534
0.804,-1.307
0.808,-0.989
0.812,-0.648
0.816,-0.375
0.82,-0.205
0.824,-0.136
0.828,-0.114
0.832,-0.148
0.836,-0.159
0.84,-0.182
0.844,-0.205
0.848,-0.205
0.852,-0.205
0.856,-0.205
0.86,-0.182
0.864,-0.205
0.868,-0.227
0.872,-0.227
0.876,-0.227
0.88,-0.261
0.884,-0.295
0.888,-0.33
0.892,-0.341
0.896,-0.341
0.9,-0.364
0.904,-0.364
0.908,-0.341
0.912,-0.318
0.916,-0.341
0.92,-0.341
0.924,-0.364
0.928,-0.364
0.932,-0.398
0.936,-0.432
0.94,-0.432
0.944,-0.455
0.948,-0.477
0.952,-0.455
0.956,-0.477
0.96,-0.477
0.964,-0.5
0.968,-0.523
0.972,-0.557
0.976,-0.591
0.98,-0.614
0.984,-0.636
0.988,-0.636
0.992,-0.659
0.996,-0.659
