'[11:00:00.000]',-0.040,-0.235
'[11:00:00.004]',-0.055,-0.210
'[11:00:00.008]',-0.060,-0.210
'[11:00:00.012]',-0.040,-0.205
'[11:00:00.016]',-0.030,-0.215
'[11:00:00.020]',-0.025,-0.220
'[11:00:00.024]',-0.040,-0.200
'[11:00:00.028]',-0.045,-0.210
'[11:00:00.032]',-0.045,-0.200
'[11:00:00.036]',-0.030,-0.190
'[11:00:00.040]',-0.040,-0.215
'[11:00:00.044]',-0.040,-0.200
'[11:00:00.048]',-0.030,-0.195
'[11:00:00.052]',-0.020,-0.190
'[11:00:00.056]',-0.010,-0.190
'[11:00:00.060]',-0.040,-0.190
'[11:00:00.064]',-0.010,-0.190
'[11:00:00.068]',-0.035,-0.200
'[11:00:00.072]',-0.045,-0.205
'[11:00:00.076]',-0.060,-0.205
'[11:00:00.080]',-0.045,-0.200
'[11:00:00.084]',-0.060,-0.210
'[11:00:00.088]',-0.040,-0.210
'[11:00:00.092]',-0.040,-0.215
'[11:00:00.096]',-0.010,-0.205
'[11:00:00.100]',-0.030,-0.215
'[11:00:00.104]',-0.035,-0.220
'[11:00:00.108]',-0.040,-0.225
'[11:00:00.112]',-0.035,-0.225
'[11:00:00.116]',-0.055,-0.240
'[11:00:00.120]',-0.055,-0.230
'[11:00:00.124]',-0.055,-0.215
'[11:00:00.128]',-0.055,-0.230
'[11:00:00.132]',-0.045,-0.220
'[11:00:00.136]',-0.035,-0.230
'[11:00:00.140]',-0.030,-0.210
'[11:00:00.144]',-0.035,-0.225
'[11:00:00.148]',-0.045,-0.215
'[11:00:00.152]',-0.055,-0.225
'[11:00:00.156]',-0.060,-0.225
'[11:00:00.160]',-0.060,-0.210
'[11:00:00.164]',-0.050,-0.200
'[11:00:00.168]',-0.055,-0.220
'[11:00:00.172]',-0.050,-0.210
'[11:00:00.176]',-0.065,-0.225
'[11:00:00.180]',-0.060,-0.220
'[11:00:00.184]',-0.060,-0.220
'[11:00:00.188]',-0.065,-0.210
'[11:00:00.192]',-0.050,-0.210
'[11:00:00.196]',-0.045,-0.205
'[11:00:00.200]',-0.050,-0.220
'[11:00:00.204]',-0.050,-0.210
'[11:00:00.208]',-0.045,-0.200
'[11:00:00.212]',-0.045,-0.205
'[11:00:00.216]',-0.050,-0.205
