'[20:00:00.000]',-0.240,-0.240
'[20:00:00.004]',-0.260,-0.235
'[20:00:00.008]',-0.240,-0.230
'[20:00:00.012]',-0.230,-0.200
'[20:00:00.016]',-0.235,-0.205
'[20:00:00.020]',-0.230,-0.220
'[20:00:00.024]',-0.230,-0.215
'[20:00:00.028]',-0.225,-0.210
'[20:00:00.032]',-0.225,-0.205
'[20:00:00.036]',-0.225,-0.225
'[20:00:00.040]',-0.210,-0.175
'[20:00:00.044]',-0.195,-0.190
'[20:00:00.048]',-0.215,-0.185
'[20:00:00.052]',-0.255,-0.215
'[20:00:00.056]',-0.235,-0.195
'[20:00:00.060]',-0.205,-0.215
'[20:00:00.064]',-0.240,-0.225
'[20:00:00.068]',-0.260,-0.220
'[20:00:00.072]',-0.260,-0.210
'[20:00:00.076]',-0.255,-0.210
'[20:00:00.080]',-0.250,-0.200
'[20:00:00.084]',-0.270,-0.185
'[20:00:00.088]',-0.260,-0.185
'[20:00:00.092]',-0.260,-0.180
'[20:00:00.096]',-0.270,-0.200
'[20:00:00.100]',-0.285,-0.210
'[20:00:00.104]',-0.280,-0.240
'[20:00:00.108]',-0.260,-0.240
'[20:00:00.112]',-0.255,-0.240
'[20:00:00.116]',-0.230,-0.270
'[20:00:00.120]',-0.235,-0.260
'[20:00:00.124]',-0.230,-0.245
'[20:00:00.128]',-0.265,-0.235
'[20:00:00.132]',-0.245,-0.260
'[20:00:00.136]',-0.220,-0.240
'[20:00:00.140]',-0.260,-0.250
'[20:00:00.144]',-0.260,-0.200
'[20:00:00.148]',-0.270,-0.195
'[20:00:00.152]',-0.255,-0.225
'[20:00:00.156]',-0.245,-0.250
'[20:00:00.160]',-0.240,-0.260
'[20:00:00.164]',-0.240,-0.260
'[20:00:00.168]',-0.240,-0.255
'[20:00:00.172]',-0.210,-0.260
'[20:00:00.176]',-0.230,-0.260
'[20:00:00.180]',-0.230,-0.270
'[20:00:00.184]',-0.240,-0.280
'[20:00:00.188]',-0.245,-0.270
'[20:00:00.192]',-0.250,-0.260
'[20:00:00.196]',-0.270,-0.295
'[20:00:00.200]',-0.255,-0.275
'[20:00:00.204]',-0.260,-0.240
'[20:00:00.208]',-0.260,-0.255
'[20:00:00.212]',-0.240,-0.255
'[20:00:00.216]',-0.270,-0.260
'[20:00:00.220]',-0.260,-0.255
'[20:00:00.224]',-0.245,-0.265
'[20:00:00.228]',-0.230,-0.265
'[20:00:00.232]',-0.245,-0.250
'[20:00:00.236]',-0.255,-0.230
'[20:00:00.240]',-0.260,-0.210
'[20:00:00.244]',-0.240,-0.240
'[20:00:00.248]',-0.260,-0.250
'[20:00:00.252]',-0.245,-0.250
'[20:00:00.256]',-0.230,-0.265
'[20:00:00.260]',-0.250,-0.260
'[20:00:00.264]',-0.230,-0.255
'[20:00:00.268]',-0.200,-0.240
'[20:00:00.272]',-0.250,-0.220
'[20:00:00.276]',-0.240,-0.190
'[20:00:00.280]',-0.235,-0.180
'[20:00:00.284]',-0.255,-0.185
'[20:00:00.288]',-0.255,-0.130
'[20:00:00.292]',-0.250,-0.130
'[20:00:00.296]',-0.245,-0.165
'[20:00:00.300]',-0.225,-0.185
'[20:00:00.304]',-0.250,-0.180
'[20:00:00.308]',-0.230,-0.170
'[20:00:00.312]',-0.220,-0.160
'[20:00:00.316]',-0.220,-0.180
'[20:00:00.320]',-0.220,-0.195
'[20:00:00.324]',-0.220,-0.230
'[20:00:00.328]',-0.280,-0.250
'[20:00:00.332]',-0.270,-0.330
'[20:00:00.336]',-0.235,-0.320
'[20:00:00.340]',-0.255,-0.360
'[20:00:00.344]',-0.255,-0.315
'[20:00:00.348]',-0.250,-0.330
'[20:00:00.352]',-0.240,-0.340
'[20:00:00.356]',-0.280,-0.325
'[20:00:00.360]',-0.275,-0.320
'[20:00:00.364]',-0.255,-0.325
'[20:00:00.368]',-0.260,-0.300
'[20:00:00.372]',-0.265,-0.300
'[20:00:00.376]',-0.260,-0.295
'[20:00:00.380]',-0.250,-0.330
'[20:00:00.384]',-0.275,-0.350
'[20:00:00.388]',-0.250,-0.400
'[20:00:00.392]',-0.265,-0.440
'[20:00:00.396]',-0.295,-0.310
'[20:00:00.400]',-0.270,0.010
'[20:00:00.404]',-0.260,0.525
'[20:00:00.408]',-0.260,1.040
'[20:00:00.412]',-0.245,1.450
'[20:00:00.416]',-0.335,1.555
'[20:00:00.420]',-0.515,1.240
'[20:00:00.424]',-0.715,0.730
'[20:00:00.428]',-0.865,0.125
'[20:00:00.432]',-1.030,-0.400
'[20:00:00.436]',-1.170,-0.880
'[20:00:00.440]',-1.195,-1.125
'[20:00:00.444]',-1.180,-1.155
'[20:00:00.448]',-0.935,-1.040
'[20:00:00.452]',-0.465,-0.885
'[20:00:00.456]',-0.060,-0.665
'[20:00:00.460]',0.100,-0.490
'[20:00:00.464]',0.100,-0.355
'[20:00:00.468]',-0.005,-0.325
'[20:00:00.472]',-0.175,-0.280
'[20:00:00.476]',-0.200,-0.225
'[20:00:00.480]',-0.265,-0.255
'[20:00:00.484]',-0.280,-0.240
'[20:00:00.488]',-0.275,-0.220
'[20:00:00.492]',-0.255,-0.220
'[20:00:00.496]',-0.225,-0.230
'[20:00:00.500]',-0.195,-0.210
'[20:00:00.504]',-0.210,-0.240
'[20:00:00.508]',-0.220,-0.235
'[20:00:00.512]',-0.230,-0.220
'[20:00:00.516]',-0.210,-0.215
'[20:00:00.520]',-0.230,-0.190
'[20:00:00.524]',-0.195,-0.185
'[20:00:00.528]',-0.205,-0.165
'[20:00:00.532]',-0.205,-0.180
'[20:00:00.536]',-0.180,-0.170
'[20:00:00.540]',-0.185,-0.165
'[20:00:00.544]',-0.175,-0.165
'[20:00:00.548]',-0.180,-0.150
'[20:00:00.552]',-0.180,-0.160
'[20:00:00.556]',-0.190,-0.160
'[20:00:00.560]',-0.165,-0.160
'[20:00:00.564]',-0.130,-0.170
'[20:00:00.568]',-0.145,-0.150
'[20:00:00.572]',-0.160,-0.165
'[20:00:00.576]',-0.165,-0.170
'[20:00:00.580]',-0.160,-0.135
'[20:00:00.584]',-0.160,-0.155
'[20:00:00.588]',-0.140,-0.135
'[20:00:00.592]',-0.130,-0.110
'[20:00:00.596]',-0.120,-0.105
'[20:00:00.600]',-0.145,-0.090
'[20:00:00.604]',-0.140,-0.070
'[20:00:00.608]',-0.175,-0.105
'[20:00:00.612]',-0.150,-0.090
'[20:00:00.616]',-0.135,-0.100
'[20:00:00.620]',-0.140,-0.075
'[20:00:00.624]',-0.145,-0.070
'[20:00:00.628]',-0.130,-0.105
'[20:00:00.632]',-0.105,-0.115
'[20:00:00.636]',-0.135,-0.120
'[20:00:00.640]',-0.130,-0.135
'[20:00:00.644]',-0.145,-0.160
'[20:00:00.648]',-0.135,-0.145
'[20:00:00.652]',-0.155,-0.150
'[20:00:00.656]',-0.150,-0.150
'[20:00:00.660]',-0.165,-0.175
'[20:00:00.664]',-0.145,-0.155
'[20:00:00.668]',-0.190,-0.190
'[20:00:00.672]',-0.155,-0.195
'[20:00:00.676]',-0.190,-0.200
'[20:00:00.680]',-0.200,-0.245
'[20:00:00.684]',-0.215,-0.260
'[20:00:00.688]',-0.200,-0.270
'[20:00:00.692]',-0.205,-0.295
'[20:00:00.696]',-0.210,-0.315
'[20:00:00.700]',-0.255,-0.305
'[20:00:00.704]',-0.260,-0.280
