'0:00.000',-0.275,-0.370
'0:00.004',-0.245,-0.450
'0:00.008',-0.305,-0.430
'0:00.012',-0.290,-0.385
'0:00.016',-0.270,-0.335
'0:00.020',-0.235,-0.415
'0:00.024',-0.265,-0.455
'0:00.028',-0.325,-0.370
'0:00.032',-0.245,-0.320
'0:00.036',-0.205,-0.375
'0:00.040',-0.270,-0.440
'0:00.044',-0.295,-0.350
'0:00.048',-0.235,-0.295
'0:00.052',-0.155,-0.350
'0:00.056',-0.235,-0.420
'0:00.060',-0.265,-0.340
'0:00.064',-0.240,-0.265
'0:00.068',-0.160,-0.305
'0:00.072',-0.185,-0.375
'0:00.076',-0.260,-0.350
'0:00.080',-0.215,-0.265
'0:00.084',-0.120,-0.255
'0:00.088',-0.145,-0.340
'0:00.092',-0.190,-0.310
'0:00.096',-0.200,-0.205
'0:00.100',-0.075,-0.200
'0:00.104',-0.075,-0.250
'0:00.108',-0.125,-0.245
'0:00.112',-0.145,-0.140
'0:00.116',-0.030,-0.110
'0:00.120',0.000,-0.145
'0:00.124',-0.040,-0.170
'0:00.128',-0.050,-0.070
'0:00.132',0.020,0.025
'0:00.136',0.130,0.000
'0:00.140',0.075,-0.045
'0:00.144',0.060,0.045
'0:00.148',0.130,0.100
'0:00.152',0.185,0.100
'0:00.156',0.155,0.050
'0:00.160',0.130,0.120
'0:00.164',0.180,0.225
'0:00.168',0.285,0.190
'0:00.172',0.260,0.115
'0:00.176',0.205,0.115
'0:00.180',0.260,0.130
'0:00.184',0.320,0.085
'0:00.188',0.305,-0.020
'0:00.192',0.235,-0.030
'0:00.196',0.240,0.040
'0:00.200',0.325,-0.010
'0:00.204',0.300,-0.165
'0:00.208',0.185,-0.225
'0:00.212',0.145,-0.190
'0:00.216',0.180,-0.190
'0:00.220',0.185,-0.305
'0:00.224',0.065,-0.335
'0:00.228',-0.030,-0.290
'0:00.232',-0.005,-0.285
'0:00.236',0.000,-0.400
'0:00.240',-0.090,-0.475
'0:00.244',-0.215,-0.420
'0:00.248',-0.200,-0.365
'0:00.252',-0.200,-0.440
'0:00.256',-0.265,-0.460
'0:00.260',-0.370,-0.430
'0:00.264',-0.330,-0.365
'0:00.268',-0.275,-0.410
'0:00.272',-0.340,-0.500
'0:00.276',-0.435,-0.495
'0:00.280',-0.415,-0.455
'0:00.284',-0.340,-0.460
'0:00.288',-0.370,-0.575
'0:00.292',-0.450,-0.550
'0:00.296',-0.460,-0.460
'0:00.300',-0.385,-0.465
'0:00.304',-0.355,-0.555
'0:00.308',-0.435,-0.555
'0:00.312',-0.465,-0.490
'0:00.316',-0.375,-0.450
'0:00.320',-0.350,-0.510
'0:00.324',-0.435,-0.570
'0:00.328',-0.455,-0.465
'0:00.332',-0.405,-0.450
'0:00.336',-0.380,-0.510
'0:00.340',-0.380,-0.570
'0:00.344',-0.435,-0.470
'0:00.348',-0.400,-0.430
'0:00.352',-0.335,-0.485
'0:00.356',-0.365,-0.555
'0:00.360',-0.445,-0.510
'0:00.364',-0.405,-0.450
'0:00.368',-0.330,-0.480
'0:00.372',-0.370,-0.570
'0:00.376',-0.455,-0.545
'0:00.380',-0.430,-0.465
'0:00.384',-0.365,-0.500
'0:00.388',-0.360,-0.580
'0:00.392',-0.420,-0.580
'0:00.396',-0.430,-0.480
'0:00.400',-0.360,-0.460
'0:00.404',-0.355,-0.555
'0:00.408',-0.445,-0.570
'0:00.412',-0.465,-0.505
'0:00.416',-0.390,-0.480
'0:00.420',-0.360,-0.575
'0:00.424',-0.420,-0.615
'0:00.428',-0.465,-0.540
'0:00.432',-0.410,-0.510
'0:00.436',-0.360,-0.585
'0:00.440',-0.420,-0.665
'0:00.444',-0.455,-0.580
'0:00.448',-0.445,-0.510
'0:00.452',-0.370,-0.530
'0:00.456',-0.420,-0.630
'0:00.460',-0.485,-0.560
'0:00.464',-0.440,-0.480
'0:00.468',-0.390,-0.525
'0:00.472',-0.440,-0.620
'0:00.476',-0.470,-0.585
'0:00.480',-0.490,-0.500
'0:00.484',-0.410,-0.520
'0:00.488',-0.375,-0.590
'0:00.492',-0.500,-0.585
'0:00.496',-0.500,-0.525
'0:00.500',-0.395,-0.525
'0:00.504',-0.370,-0.585
'0:00.508',-0.495,-0.645
'0:00.512',-0.485,-0.520
'0:00.516',-0.405,-0.500
'0:00.520',-0.390,-0.585
'0:00.524',-0.480,-0.625
'0:00.528',-0.475,-0.540
'0:00.532',-0.430,-0.490
'0:00.536',-0.360,-0.540
'0:00.540',-0.405,-0.565
'0:00.544',-0.450,-0.520
'0:00.548',-0.440,-0.415
'0:00.552',-0.380,-0.445
'0:00.556',-0.410,-0.465
'0:00.560',-0.480,-0.375
'0:00.564',-0.425,-0.280
'0:00.568',-0.360,-0.320
'0:00.572',-0.365,-0.385
'0:00.576',-0.400,-0.350
'0:00.580',-0.350,-0.210
'0:00.584',-0.280,-0.280
'0:00.588',-0.260,-0.385
'0:00.592',-0.305,-0.355
'0:00.596',-0.280,-0.310
'0:00.600',-0.215,-0.335
'0:00.604',-0.235,-0.465
'0:00.608',-0.355,-0.490
'0:00.612',-0.395,-0.430
'0:00.616',-0.355,-0.410
'0:00.620',-0.360,-0.480
'0:00.624',-0.505,-0.555
'0:00.628',-0.550,-0.525
'0:00.632',-0.475,-0.510
'0:00.636',-0.435,-0.610
'0:00.640',-0.495,-0.730
'0:00.644',-0.570,-0.640
'0:00.648',-0.480,-0.630
'0:00.652',-0.450,-0.670
'0:00.656',-0.470,-0.720
'0:00.660',-0.550,-0.680
'0:00.664',-0.485,-0.635
'0:00.668',-0.435,-0.640
'0:00.672',-0.470,-0.720
'0:00.676',-0.570,-0.685
'0:00.680',-0.565,-0.600
'0:00.684',-0.465,-0.630
'0:00.688',-0.545,-0.720
'0:00.692',-0.530,-0.710
'0:00.696',-0.540,-0.650
'0:00.700',-0.475,-0.695
'0:00.704',-0.470,-0.685
'0:00.708',-0.520,-0.560
'0:00.712',-0.515,-0.215
'0:00.716',-0.345,0.080
'0:00.720',-0.240,0.340
'0:00.724',-0.165,0.685
'0:00.728',-0.120,1.045
'0:00.732',-0.025,1.055
'0:00.736',0.155,0.630
'0:00.740',0.200,0.030
'0:00.744',-0.065,-0.420
'0:00.748',-0.550,-0.755
'0:00.752',-1.065,-1.010
'0:00.756',-1.570,-1.080
'0:00.760',-2.025,-0.980
'0:00.764',-2.240,-0.770
'0:00.768',-2.240,-0.625
'0:00.772',-2.330,-0.615
'0:00.776',-2.290,-0.565
'0:00.780',-1.905,-0.480
'0:00.784',-1.465,-0.535
'0:00.788',-1.070,-0.595
'0:00.792',-0.860,-0.595
'0:00.796',-0.655,-0.475
'0:00.800',-0.445,-0.495
'0:00.804',-0.350,-0.600
'0:00.808',-0.430,-0.605
'0:00.812',-0.405,-0.550
'0:00.816',-0.360,-0.500
'0:00.820',-0.320,-0.570
'0:00.824',-0.330,-0.585
'0:00.828',-0.355,-0.475
'0:00.832',-0.310,-0.465
'0:00.836',-0.250,-0.525
'0:00.840',-0.320,-0.580
'0:00.844',-0.370,-0.495
'0:00.848',-0.300,-0.455
'0:00.852',-0.220,-0.510
'0:00.856',-0.275,-0.560
'0:00.860',-0.315,-0.505
'0:00.864',-0.290,-0.400
'0:00.868',-0.215,-0.460
'0:00.872',-0.235,-0.510
'0:00.876',-0.305,-0.465
'0:00.880',-0.220,-0.385
'0:00.884',-0.150,-0.365
'0:00.888',-0.200,-0.465
'0:00.892',-0.230,-0.455
'0:00.896',-0.200,-0.360
'0:00.900',-0.130,-0.320
'0:00.904',-0.090,-0.420
'0:00.908',-0.195,-0.395
'0:00.912',-0.165,-0.320
'0:00.916',-0.085,-0.260
'0:00.920',-0.030,-0.320
'0:00.924',-0.100,-0.320
'0:00.928',-0.110,-0.215
'0:00.932',0.005,-0.165
'0:00.936',0.050,-0.220
'0:00.940',0.015,-0.230
'0:00.944',0.005,-0.130
'0:00.948',0.110,-0.050
'0:00.952',0.180,-0.090
'0:00.956',0.155,-0.150
'0:00.960',0.125,-0.055
'0:00.964',0.190,0.030
'0:00.968',0.290,0.045
'0:00.972',0.265,-0.050
'0:00.976',0.245,0.020
'0:00.980',0.320,0.100
'0:00.984',0.405,0.070
'0:00.988',0.370,-0.015
'0:00.992',0.315,-0.010
'0:00.996',0.360,0.020
