'[11:48:00.000]',-0.275,-0.015
'[11:48:00.008]',-0.245,0.005
'[11:48:00.016]',-0.285,-0.015
'[11:48:00.023]',-0.265,-0.015
'[11:48:00.031]',-0.235,-0.005
'[11:48:00.039]',-0.215,-0.015
'[11:48:00.047]',-0.165,0.005
'[11:48:00.055]',-0.165,0.005
'[11:48:00.063]',-0.145,0.005
'[11:48:00.070]',-0.095,0.035
'[11:48:00.078]',-0.085,0.025
'[11:48:00.086]',-0.045,0.005
'[11:48:00.094]',0.025,0.005
'[11:48:00.102]',0.085,0.025
'[11:48:00.109]',0.175,0.025
'[11:48:00.117]',0.215,0.005
'[11:48:00.125]',0.255,0.015
'[11:48:00.133]',0.305,0.025
'[11:48:00.141]',0.285,0.035
'[11:48:00.148]',0.285,0.035
'[11:48:00.156]',0.245,0.045
'[11:48:00.164]',0.175,0.045
'[11:48:00.172]',0.125,0.045
'[11:48:00.180]',0.015,0.005
'[11:48:00.188]',-0.075,-0.005
'[11:48:00.195]',-0.125,-0.025
'[11:48:00.203]',-0.175,-0.035
'[11:48:00.211]',-0.205,-0.035
'[11:48:00.219]',-0.195,-0.045
'[11:48:00.227]',-0.205,-0.025
'[11:48:00.234]',-0.165,-0.035
'[11:48:00.242]',-0.185,-0.045
'[11:48:00.250]',-0.185,-0.045
'[11:48:00.258]',-0.185,-0.015
'[11:48:00.266]',-0.195,-0.035
'[11:48:00.273]',-0.195,-0.025
'[11:48:00.281]',-0.185,-0.035
'[11:48:00.289]',-0.165,-0.025
'[11:48:00.297]',-0.145,-0.015
'[11:48:00.305]',-0.135,-0.025
'[11:48:00.313]',-0.145,-0.025
'[11:48:00.320]',-0.155,-0.025
'[11:48:00.328]',-0.185,-0.055
'[11:48:00.336]',-0.185,-0.055
'[11:48:00.344]',-0.165,-0.055
'[11:48:00.352]',-0.175,-0.065
'[11:48:00.359]',-0.145,-0.045
'[11:48:00.367]',-0.165,-0.085
'[11:48:00.375]',-0.165,-0.085
'[11:48:00.383]',-0.175,-0.065
'[11:48:00.391]',-0.185,-0.075
'[11:48:00.398]',-0.195,-0.085
'[11:48:00.406]',-0.195,-0.085
'[11:48:00.414]',-0.175,-0.065
'[11:48:00.422]',-0.165,-0.075
'[11:48:00.430]',-0.165,-0.095
'[11:48:00.438]',-0.175,-0.095
'[11:48:00.445]',-0.175,-0.095
'[11:48:00.453]',-0.185,-0.095
'[11:48:00.461]',-0.205,-0.105
'[11:48:00.469]',-0.195,-0.105
'[11:48:00.477]',-0.185,-0.105
'[11:48:00.484]',-0.165,-0.065
'[11:48:00.492]',-0.135,-0.095
'[11:48:00.500]',-0.115,-0.065
'[11:48:00.508]',-0.065,-0.035
'[11:48:00.516]',-0.075,-0.055
'[11:48:00.523]',-0.075,-0.065
'[11:48:00.531]',0.035,-0.095
'[11:48:00.539]',0.005,-0.125
'[11:48:00.547]',-0.065,-0.125
'[11:48:00.555]',-0.085,-0.145
'[11:48:00.563]',-0.105,-0.165
'[11:48:00.570]',-0.155,-0.125
'[11:48:00.578]',-0.175,-0.115
'[11:48:00.586]',-0.195,-0.135
'[11:48:00.594]',-0.185,-0.135
'[11:48:00.602]',-0.175,-0.115
'[11:48:00.609]',-0.145,-0.115
'[11:48:00.617]',-0.155,-0.125
'[11:48:00.625]',-0.165,-0.125
'[11:48:00.633]',-0.175,-0.115
'[11:48:00.641]',-0.175,-0.125
'[11:48:00.648]',-0.155,-0.035
'[11:48:00.656]',-0.335,0.175
'[11:48:00.664]',-0.675,0.235
'[11:48:00.672]',-0.345,-0.605
'[11:48:00.680]',1.275,-1.515
'[11:48:00.688]',2.465,-0.915
'[11:48:00.695]',2.895,-0.705
'[11:48:00.703]',1.805,-0.385
'[11:48:00.711]',0.195,-0.055
'[11:48:00.719]',-0.125,0.025
'[11:48:00.727]',-0.155,0.025
'[11:48:00.734]',-0.175,0.025
'[11:48:00.742]',-0.215,0.015
'[11:48:00.750]',-0.235,0.005
'[11:48:00.758]',-0.215,0.025
'[11:48:00.766]',-0.255,0.005
'[11:48:00.773]',-0.255,0.005
'[11:48:00.781]',-0.225,0.015
'[11:48:00.789]',-0.225,0.025
'[11:48:00.797]',-0.195,0.015
'[11:48:00.805]',-0.195,0.005
'[11:48:00.813]',-0.195,0.005
'[11:48:00.820]',-0.165,0.035
'[11:48:00.828]',-0.195,0.015
'[11:48:00.836]',-0.165,0.025
'[11:48:00.844]',-0.125,0.025
'[11:48:00.852]',-0.105,0.055
'[11:48:00.859]',-0.035,0.065
'[11:48:00.867]',-0.015,0.065
'[11:48:00.875]',0.025,0.085
'[11:48:00.883]',0.085,0.085
'[11:48:00.891]',0.105,0.085
'[11:48:00.898]',0.175,0.075
'[11:48:00.906]',0.235,0.085
'[11:48:00.914]',0.275,0.085
'[11:48:00.922]',0.355,0.115
'[11:48:00.930]',0.395,0.085
'[11:48:00.938]',0.395,0.115
'[11:48:00.945]',0.405,0.115
'[11:48:00.953]',0.295,0.085
'[11:48:00.961]',0.215,0.045
'[11:48:00.969]',0.145,0.005
'[11:48:00.977]',0.045,-0.005
'[11:48:00.984]',0.015,-0.005
'[11:48:00.992]',-0.045,-0.055
