'[16:00:00.000]',0.045,-0.275
'[16:00:00.004]',0.070,-0.300
'[16:00:00.008]',0.100,-0.235
'[16:00:00.012]',0.130,-0.160
'[16:00:00.016]',0.160,-0.100
'[16:00:00.020]',0.195,0.030
'[16:00:00.024]',0.215,0.050
'[16:00:00.028]',0.255,-0.035
'[16:00:00.032]',0.250,-0.070
'[16:00:00.036]',0.255,-0.055
'[16:00:00.040]',0.245,-0.080
'[16:00:00.044]',0.250,-0.165
'[16:00:00.048]',0.220,-0.170
'[16:00:00.052]',0.155,-0.150
'[16:00:00.056]',0.150,-0.065
'[16:00:00.060]',0.140,-0.085
'[16:00:00.064]',0.125,-0.170
'[16:00:00.068]',0.060,-0.230
'[16:00:00.072]',0.030,-0.310
'[16:00:00.076]',0.030,-0.375
'[16:00:00.080]',0.005,-0.400
'[16:00:00.084]',0.020,-0.380
'[16:00:00.088]',0.015,-0.370
'[16:00:00.092]',0.005,-0.430
'[16:00:00.096]',0.015,-0.390
'[16:00:00.100]',0.005,-0.375
'[16:00:00.104]',-0.015,-0.340
'[16:00:00.108]',0.000,-0.305
'[16:00:00.112]',-0.030,-0.305
'[16:00:00.116]',-0.050,-0.305
'[16:00:00.120]',-0.060,-0.270
'[16:00:00.124]',-0.070,-0.335
'[16:00:00.128]',-0.070,-0.415
'[16:00:00.132]',-0.090,-0.460
'[16:00:00.136]',-0.080,-0.450
'[16:00:00.140]',-0.050,-0.345
'[16:00:00.144]',-0.045,-0.265
'[16:00:00.148]',-0.065,-0.270
'[16:00:00.152]',-0.100,-0.330
'[16:00:00.156]',-0.110,-0.280
'[16:00:00.160]',-0.130,-0.285
'[16:00:00.164]',-0.170,-0.405
'[16:00:00.168]',-0.190,-0.450
'[16:00:00.172]',-0.165,-0.340
'[16:00:00.176]',-0.195,-0.190
'[16:00:00.180]',-0.170,-0.080
'[16:00:00.184]',-0.125,0.220
'[16:00:00.188]',-0.065,0.630
'[16:00:00.192]',-0.125,0.900
'[16:00:00.196]',-0.365,1.120
'[16:00:00.200]',-0.845,1.360
'[16:00:00.204]',-1.590,1.645
'[16:00:00.208]',-2.330,1.865
'[16:00:00.212]',-2.940,1.825
'[16:00:00.216]',-3.245,1.715
'[16:00:00.220]',-3.255,1.680
'[16:00:00.224]',-3.110,1.655
'[16:00:00.228]',-2.925,1.615
'[16:00:00.232]',-2.735,1.460
'[16:00:00.236]',-2.620,1.160
'[16:00:00.240]',-2.450,0.975
'[16:00:00.244]',-2.260,0.955
'[16:00:00.248]',-2.135,1.010
'[16:00:00.252]',-1.995,1.125
'[16:00:00.256]',-1.850,1.110
'[16:00:00.260]',-1.780,0.765
'[16:00:00.264]',-1.690,0.250
'[16:00:00.268]',-1.620,-0.300
'[16:00:00.272]',-1.520,-0.635
'[16:00:00.276]',-1.365,-0.720
'[16:00:00.280]',-1.195,-0.710
'[16:00:00.284]',-1.055,-0.665
'[16:00:00.288]',-0.870,-0.640
'[16:00:00.292]',-0.670,-0.565
'[16:00:00.296]',-0.500,-0.460
'[16:00:00.300]',-0.340,-0.500
'[16:00:00.304]',-0.200,-0.615
'[16:00:00.308]',-0.140,-0.605
'[16:00:00.312]',-0.080,-0.590
'[16:00:00.316]',-0.030,-0.585
'[16:00:00.320]',-0.005,-0.475
'[16:00:00.324]',0.010,-0.240
'[16:00:00.328]',0.035,-0.155
'[16:00:00.332]',0.060,-0.405
'[16:00:00.336]',0.040,-0.650
'[16:00:00.340]',0.060,-0.725
'[16:00:00.344]',0.070,-0.630
'[16:00:00.348]',0.100,-0.575
'[16:00:00.352]',0.140,-0.535
'[16:00:00.356]',0.140,-0.505
'[16:00:00.360]',0.150,-0.530
