'[13:00:00.000]',-0.160,0.025
'[13:00:00.004]',-0.155,0.015
'[13:00:00.008]',-0.150,0.015
'[13:00:00.012]',-0.160,0.030
'[13:00:00.016]',-0.150,0.050
'[13:00:00.020]',-0.155,0.055
'[13:00:00.024]',-0.150,0.050
'[13:00:00.028]',-0.150,0.045
'[13:00:00.032]',-0.145,0.070
'[13:00:00.036]',-0.145,0.080
'[13:00:00.040]',-0.140,0.085
'[13:00:00.044]',-0.110,0.060
'[13:00:00.048]',-0.120,0.020
'[13:00:00.052]',-0.125,0.030
'[13:00:00.056]',-0.120,0.020
'[13:00:00.060]',-0.110,0.015
'[13:00:00.064]',-0.100,0.015
'[13:00:00.068]',-0.095,0.020
'[13:00:00.072]',-0.075,0.015
'[13:00:00.076]',-0.060,0.005
'[13:00:00.080]',-0.050,0.005
'[13:00:00.084]',-0.050,0.015
'[13:00:00.088]',-0.025,0.005
'[13:00:00.092]',0.000,0.000
'[13:00:00.096]',0.000,0.000
'[13:00:00.100]',0.015,-0.010
'[13:00:00.104]',0.020,-0.020
'[13:00:00.108]',0.010,-0.040
'[13:00:00.112]',0.025,-0.030
'[13:00:00.116]',0.015,-0.025
'[13:00:00.120]',0.020,-0.015
'[13:00:00.124]',0.035,0.000
'[13:00:00.128]',0.055,0.000
'[13:00:00.132]',0.055,-0.020
'[13:00:00.136]',0.040,-0.035
'[13:00:00.140]',0.035,-0.060
'[13:00:00.144]',0.015,-0.070
'[13:00:00.148]',0.000,-0.070
'[13:00:00.152]',0.010,-0.065
'[13:00:00.156]',0.020,-0.045
'[13:00:00.160]',0.020,-0.040
'[13:00:00.164]',0.020,-0.030
'[13:00:00.168]',0.015,-0.030
'[13:00:00.172]',0.000,-0.035
'[13:00:00.176]',0.005,-0.050
'[13:00:00.180]',-0.005,-0.045
'[13:00:00.184]',0.000,-0.030
'[13:00:00.188]',-0.005,-0.040
'[13:00:00.192]',-0.025,-0.025
'[13:00:00.196]',-0.020,-0.030
'[13:00:00.200]',-0.025,-0.035
'[13:00:00.204]',-0.030,-0.030
'[13:00:00.208]',-0.045,-0.035
'[13:00:00.212]',-0.020,-0.045
'[13:00:00.216]',-0.045,-0.070
'[13:00:00.220]',-0.045,-0.060
'[13:00:00.224]',-0.050,-0.040
'[13:00:00.228]',-0.040,-0.030
'[13:00:00.232]',-0.035,-0.035
'[13:00:00.236]',-0.030,-0.050
'[13:00:00.240]',-0.050,-0.080
'[13:00:00.244]',-0.035,-0.045
'[13:00:00.248]',-0.035,-0.020
'[13:00:00.252]',-0.025,-0.005
'[13:00:00.256]',-0.030,-0.030
'[13:00:00.260]',-0.030,-0.055
'[13:00:00.264]',-0.025,-0.070
'[13:00:00.268]',-0.025,-0.045
'[13:00:00.272]',-0.030,-0.030
'[13:00:00.276]',-0.025,-0.030
'[13:00:00.280]',-0.020,-0.030
'[13:00:00.284]',-0.030,-0.015
'[13:00:00.288]',-0.030,-0.010
'[13:00:00.292]',-0.020,-0.020
'[13:00:00.296]',-0.010,-0.040
'[13:00:00.300]',0.000,-0.015
'[13:00:00.304]',0.000,0.000
'[13:00:00.308]',-0.005,-0.010
'[13:00:00.312]',0.000,0.000
'[13:00:00.316]',0.000,0.005
'[13:00:00.320]',-0.015,-0.040
'[13:00:00.324]',-0.020,-0.045
'[13:00:00.328]',-0.010,-0.050
'[13:00:00.332]',-0.015,-0.035
'[13:00:00.336]',-0.010,-0.040
'[13:00:00.340]',0.000,-0.045
'[13:00:00.344]',-0.005,-0.050
'[13:00:00.348]',0.010,-0.030
'[13:00:00.352]',0.005,-0.025
'[13:00:00.356]',0.000,-0.030
'[13:00:00.360]',-0.015,-0.035
'[13:00:00.364]',-0.020,-0.035
'[13:00:00.368]',-0.030,-0.040
'[13:00:00.372]',-0.030,-0.040
'[13:00:00.376]',-0.010,-0.050
'[13:00:00.380]',-0.020,-0.040
'[13:00:00.384]',-0.030,-0.015
'[13:00:00.388]',-0.030,-0.015
'[13:00:00.392]',-0.035,-0.025
'[13:00:00.396]',-0.020,-0.050
'[13:00:00.400]',-0.015,-0.050
'[13:00:00.404]',-0.020,-0.040
'[13:00:00.408]',-0.010,-0.040
'[13:00:00.412]',-0.030,-0.055
'[13:00:00.416]',-0.050,-0.065
'[13:00:00.420]',-0.050,-0.050
'[13:00:00.424]',-0.025,-0.040
'[13:00:00.428]',-0.025,-0.030
'[13:00:00.432]',-0.030,-0.045
'[13:00:00.436]',-0.030,-0.045
'[13:00:00.440]',-0.030,-0.060
'[13:00:00.444]',-0.030,-0.050
'[13:00:00.448]',-0.035,-0.055
'[13:00:00.452]',-0.040,-0.050
'[13:00:00.456]',-0.050,-0.050
'[13:00:00.460]',-0.040,-0.040
'[13:00:00.464]',-0.040,-0.045
'[13:00:00.468]',-0.035,-0.060
'[13:00:00.472]',-0.055,-0.060
'[13:00:00.476]',-0.030,-0.035
'[13:00:00.480]',-0.035,-0.030
'[13:00:00.484]',-0.015,-0.040
'[13:00:00.488]',-0.010,-0.030
'[13:00:00.492]',-0.025,-0.025
'[13:00:00.496]',-0.030,-0.030
'[13:00:00.500]',-0.040,-0.015
'[13:00:00.504]',-0.030,-0.005
'[13:00:00.508]',-0.015,-0.015
'[13:00:00.512]',-0.035,-0.020
'[13:00:00.516]',-0.035,-0.025
'[13:00:00.520]',-0.030,-0.015
'[13:00:00.524]',-0.030,-0.020
'[13:00:00.528]',-0.050,-0.050
'[13:00:00.532]',-0.035,-0.035
'[13:00:00.536]',-0.020,-0.045
'[13:00:00.540]',-0.025,-0.040
'[13:00:00.544]',-0.035,-0.045
'[13:00:00.548]',-0.030,-0.055
'[13:00:00.552]',-0.030,-0.060
'[13:00:00.556]',-0.035,-0.055
'[13:00:00.560]',-0.060,-0.040
'[13:00:00.564]',-0.060,-0.050
'[13:00:00.568]',-0.040,-0.020
'[13:00:00.572]',-0.030,-0.040
'[13:00:00.576]',-0.035,-0.035
'[13:00:00.580]',-0.035,-0.035
'[13:00:00.584]',-0.040,-0.035
'[13:00:00.588]',-0.035,-0.030
'[13:00:00.592]',-0.020,-0.030
'[13:00:00.596]',-0.025,-0.030
'[13:00:00.600]',-0.020,0.000
'[13:00:00.604]',-0.020,-0.025
'[13:00:00.608]',-0.030,-0.015
'[13:00:00.612]',-0.035,-0.020
'[13:00:00.616]',-0.025,-0.040
'[13:00:00.620]',-0.020,-0.020
'[13:00:00.624]',0.000,0.000
'[13:00:00.628]',0.000,0.000
'[13:00:00.632]',0.000,0.010
'[13:00:00.636]',-0.010,0.005
'[13:00:00.640]',-0.005,0.010
'[13:00:00.644]',0.000,-0.005
'[13:00:00.648]',0.015,0.010
'[13:00:00.652]',0.005,0.010
'[13:00:00.656]',0.000,0.010
'[13:00:00.660]',-0.015,-0.020
'[13:00:00.664]',-0.030,-0.040
'[13:00:00.668]',-0.025,-0.065
'[13:00:00.672]',0.000,-0.075
'[13:00:00.676]',-0.010,-0.070
'[13:00:00.680]',-0.010,-0.070
'[13:00:00.684]',-0.010,-0.065
'[13:00:00.688]',0.000,-0.055
'[13:00:00.692]',0.000,-0.065
'[13:00:00.696]',-0.025,-0.055
'[13:00:00.700]',-0.025,-0.050
'[13:00:00.704]',-0.015,-0.060
'[13:00:00.708]',-0.010,-0.060
'[13:00:00.712]',-0.005,-0.045
'[13:00:00.716]',-0.010,-0.025
'[13:00:00.720]',-0.020,-0.010
'[13:00:00.724]',-0.025,-0.040
'[13:00:00.728]',-0.040,-0.020
'[13:00:00.732]',-0.020,-0.005
'[13:00:00.736]',-0.020,0.000
'[13:00:00.740]',-0.030,0.005
'[13:00:00.744]',-0.040,0.035
'[13:00:00.748]',-0.045,0.015
'[13:00:00.752]',-0.025,-0.010
'[13:00:00.756]',-0.020,-0.035
'[13:00:00.760]',-0.030,-0.025
'[13:00:00.764]',-0.015,-0.025
'[13:00:00.768]',-0.025,0.000
'[13:00:00.772]',-0.010,0.015
'[13:00:00.776]',-0.020,0.015
'[13:00:00.780]',-0.010,-0.025
