'[16:00:00.000]',-0.725,0.740
'[16:00:00.004]',-0.905,0.715
'[16:00:00.008]',-0.880,0.565
'[16:00:00.012]',-0.720,0.310
'[16:00:00.016]',-0.520,0.145
'[16:00:00.020]',-0.330,0.015
'[16:00:00.024]',-0.140,-0.085
'[16:00:00.028]',-0.055,-0.160
'[16:00:00.032]',-0.005,-0.220
'[16:00:00.036]',0.040,-0.240
'[16:00:00.040]',0.050,-0.250
'[16:00:00.044]',0.085,-0.240
'[16:00:00.048]',0.100,-0.245
'[16:00:00.052]',0.100,-0.250
'[16:00:00.056]',0.105,-0.230
'[16:00:00.060]',0.120,-0.230
'[16:00:00.064]',0.120,-0.240
'[16:00:00.068]',0.115,-0.215
'[16:00:00.072]',0.120,-0.225
'[16:00:00.076]',0.130,-0.215
'[16:00:00.080]',0.145,-0.230
'[16:00:00.084]',0.145,-0.215
'[16:00:00.088]',0.150,-0.225
'[16:00:00.092]',0.180,-0.230
'[16:00:00.096]',0.170,-0.240
'[16:00:00.100]',0.160,-0.240
'[16:00:00.104]',0.145,-0.245
'[16:00:00.108]',0.180,-0.225
'[16:00:00.112]',0.165,-0.230
'[16:00:00.116]',0.165,-0.235
'[16:00:00.120]',0.170,-0.260
'[16:00:00.124]',0.185,-0.225
'[16:00:00.128]',0.185,-0.245
'[16:00:00.132]',0.190,-0.240
'[16:00:00.136]',0.205,-0.240
'[16:00:00.140]',0.210,-0.235
'[16:00:00.144]',0.225,-0.250
'[16:00:00.148]',0.245,-0.230
'[16:00:00.152]',0.260,-0.230
'[16:00:00.156]',0.275,-0.215
'[16:00:00.160]',0.285,-0.205
'[16:00:00.164]',0.300,-0.210
'[16:00:00.168]',0.300,-0.195
'[16:00:00.172]',0.300,-0.190
'[16:00:00.176]',0.320,-0.140
'[16:00:00.180]',0.345,-0.100
'[16:00:00.184]',0.340,-0.060
'[16:00:00.188]',0.350,-0.040
'[16:00:00.192]',0.355,-0.020
'[16:00:00.196]',0.360,-0.025
'[16:00:00.200]',0.380,-0.045
'[16:00:00.204]',0.385,-0.080
'[16:00:00.208]',0.385,-0.090
'[16:00:00.212]',0.385,-0.110
'[16:00:00.216]',0.400,-0.120
'[16:00:00.220]',0.375,-0.095
'[16:00:00.224]',0.345,-0.085
'[16:00:00.228]',0.325,-0.090
'[16:00:00.232]',0.310,-0.100
'[16:00:00.236]',0.280,-0.105
'[16:00:00.240]',0.255,-0.110
'[16:00:00.244]',0.230,-0.115
'[16:00:00.248]',0.210,-0.135
'[16:00:00.252]',0.175,-0.140
'[16:00:00.256]',0.185,-0.155
'[16:00:00.260]',0.150,-0.165
'[16:00:00.264]',0.135,-0.175
'[16:00:00.268]',0.105,-0.190
'[16:00:00.272]',0.100,-0.205
'[16:00:00.276]',0.075,-0.200
'[16:00:00.280]',0.090,-0.200
'[16:00:00.284]',0.080,-0.190
'[16:00:00.288]',0.080,-0.205
'[16:00:00.292]',0.070,-0.180
'[16:00:00.296]',0.090,-0.205
'[16:00:00.300]',0.075,-0.215
'[16:00:00.304]',0.075,-0.210
'[16:00:00.308]',0.070,-0.210
'[16:00:00.312]',0.075,-0.225
'[16:00:00.316]',0.070,-0.215
'[16:00:00.320]',0.075,-0.220
'[16:00:00.324]',0.080,-0.205
'[16:00:00.328]',0.070,-0.210
'[16:00:00.332]',0.080,-0.200
'[16:00:00.336]',0.080,-0.210
'[16:00:00.340]',0.075,-0.210
'[16:00:00.344]',0.075,-0.220
'[16:00:00.348]',0.075,-0.215
'[16:00:00.352]',0.080,-0.200
'[16:00:00.356]',0.065,-0.185
'[16:00:00.360]',0.075,-0.185
'[16:00:00.364]',0.095,-0.200
'[16:00:00.368]',0.100,-0.185
'[16:00:00.372]',0.075,-0.200
'[16:00:00.376]',0.110,-0.200
'[16:00:00.380]',0.105,-0.200
'[16:00:00.384]',0.100,-0.190
'[16:00:00.388]',0.090,-0.195
'[16:00:00.392]',0.110,-0.200
'[16:00:00.396]',0.090,-0.210
'[16:00:00.400]',0.120,-0.205
'[16:00:00.404]',0.115,-0.195
'[16:00:00.408]',0.100,-0.195
'[16:00:00.412]',0.090,-0.190
'[16:00:00.416]',0.090,-0.210
'[16:00:00.420]',0.090,-0.200
'[16:00:00.424]',0.085,-0.205
'[16:00:00.428]',0.090,-0.210
'[16:00:00.432]',0.100,-0.190
'[16:00:00.436]',0.095,-0.175
'[16:00:00.440]',0.090,-0.200
'[16:00:00.444]',0.100,-0.200
'[16:00:00.448]',0.100,-0.205
'[16:00:00.452]',0.090,-0.195
'[16:00:00.456]',0.105,-0.200
'[16:00:00.460]',0.085,-0.195
'[16:00:00.464]',0.100,-0.205
'[16:00:00.468]',0.090,-0.215
'[16:00:00.472]',0.095,-0.205
'[16:00:00.476]',0.095,-0.190
'[16:00:00.480]',0.110,-0.205
'[16:00:00.484]',0.105,-0.205
'[16:00:00.488]',0.100,-0.200
'[16:00:00.492]',0.075,-0.200
'[16:00:00.496]',0.105,-0.195
'[16:00:00.500]',0.100,-0.190
'[16:00:00.504]',0.095,-0.175
'[16:00:00.508]',0.100,-0.180
'[16:00:00.512]',0.100,-0.185
'[16:00:00.516]',0.095,-0.190
'[16:00:00.520]',0.110,-0.195
'[16:00:00.524]',0.105,-0.185
'[16:00:00.528]',0.105,-0.185
'[16:00:00.532]',0.095,-0.175
'[16:00:00.536]',0.100,-0.180
'[16:00:00.540]',0.100,-0.170
'[16:00:00.544]',0.105,-0.190
'[16:00:00.548]',0.095,-0.185
'[16:00:00.552]',0.095,-0.180
'[16:00:00.556]',0.090,-0.180
'[16:00:00.560]',0.095,-0.180
'[16:00:00.564]',0.090,-0.185
'[16:00:00.568]',0.100,-0.170
'[16:00:00.572]',0.085,-0.170
'[16:00:00.576]',0.095,-0.185
'[16:00:00.580]',0.100,-0.180
'[16:00:00.584]',0.100,-0.170
'[16:00:00.588]',0.100,-0.175
'[16:00:00.592]',0.100,-0.170
'[16:00:00.596]',0.120,-0.185
'[16:00:00.600]',0.100,-0.155
'[16:00:00.604]',0.095,-0.180
'[16:00:00.608]',0.090,-0.175
'[16:00:00.612]',0.095,-0.165
'[16:00:00.616]',0.075,-0.165
'[16:00:00.620]',0.090,-0.175
'[16:00:00.624]',0.085,-0.180
'[16:00:00.628]',0.095,-0.180
