'[09:54:00.000]',-0.075,-0.160
'[09:54:00.008]',-0.165,-0.160
'[09:54:00.016]',-0.225,-0.190
'[09:54:00.023]',-0.175,-0.200
'[09:54:00.031]',-0.225,-0.190
'[09:54:00.039]',-0.225,-0.210
'[09:54:00.047]',-0.215,-0.220
'[09:54:00.055]',-0.185,-0.210
'[09:54:00.063]',-0.235,-0.190
'[09:54:00.070]',-0.215,-0.200
'[09:54:00.078]',-0.215,-0.200
'[09:54:00.086]',-0.195,-0.200
'[09:54:00.094]',-0.275,-0.200
'[09:54:00.102]',-0.585,-0.180
'[09:54:00.109]',-0.515,-0.110
'[09:54:00.117]',0.475,-0.060
'[09:54:00.125]',1.645,0.120
'[09:54:00.133]',1.035,0.060
'[09:54:00.141]',-0.355,-1.010
'[09:54:00.148]',-0.785,-2.060
'[09:54:00.156]',-0.425,-1.890
'[09:54:00.164]',-0.135,-1.140
'[09:54:00.172]',-0.125,-0.390
'[09:54:00.180]',-0.125,-0.130
'[09:54:00.188]',-0.115,-0.020
'[09:54:00.195]',-0.105,0.030
'[09:54:00.203]',-0.115,0.050
'[09:54:00.211]',-0.095,0.070
'[09:54:00.219]',-0.085,0.080
'[09:54:00.227]',-0.055,0.100
'[09:54:00.234]',-0.025,0.120
'[09:54:00.242]',-0.015,0.150
'[09:54:00.250]',-0.005,0.170
'[09:54:00.258]',0.005,0.190
'[09:54:00.266]',0.035,0.200
'[09:54:00.273]',0.115,0.250
'[09:54:00.281]',0.135,0.300
'[09:54:00.289]',0.145,0.340
'[09:54:00.297]',0.215,0.380
'[09:54:00.305]',0.275,0.430
'[09:54:00.313]',0.365,0.490
'[09:54:00.320]',0.385,0.540
'[09:54:00.328]',0.415,0.570
'[09:54:00.336]',0.415,0.580
'[09:54:00.344]',0.415,0.560
'[09:54:00.352]',0.445,0.530
'[09:54:00.359]',0.385,0.490
'[09:54:00.367]',0.275,0.410
'[09:54:00.375]',0.145,0.270
'[09:54:00.383]',0.095,0.150
'[09:54:00.391]',-0.005,0.050
'[09:54:00.398]',-0.055,-0.030
'[09:54:00.406]',-0.105,-0.100
'[09:54:00.414]',-0.105,-0.130
'[09:54:00.422]',-0.125,-0.150
'[09:54:00.430]',-0.165,-0.160
'[09:54:00.438]',-0.145,-0.190
'[09:54:00.445]',-0.155,-0.170
'[09:54:00.453]',-0.125,-0.170
'[09:54:00.461]',-0.125,-0.180
'[09:54:00.469]',-0.155,-0.170
'[09:54:00.477]',-0.165,-0.180
'[09:54:00.484]',-0.155,-0.160
'[09:54:00.492]',-0.135,-0.160
'[09:54:00.500]',-0.135,-0.170
'[09:54:00.508]',-0.115,-0.150
'[09:54:00.516]',-0.125,-0.150
'[09:54:00.523]',-0.125,-0.140
'[09:54:00.531]',-0.115,-0.160
'[09:54:00.539]',-0.125,-0.140
'[09:54:00.547]',-0.105,-0.140
'[09:54:00.555]',-0.015,-0.135
'[09:54:00.563]',-0.045,-0.105
'[09:54:00.570]',-0.035,-0.095
'[09:54:00.578]',-0.015,-0.105
'[09:54:00.586]',0.025,-0.085
'[09:54:00.594]',0.055,-0.085
'[09:54:00.602]',0.025,-0.115
'[09:54:00.609]',0.005,-0.165
'[09:54:00.617]',0.025,-0.165
'[09:54:00.625]',-0.015,-0.145
'[09:54:00.633]',-0.105,-0.155
'[09:54:00.641]',-0.155,-0.185
'[09:54:00.648]',-0.135,-0.195
'[09:54:00.656]',-0.185,-0.215
'[09:54:00.664]',-0.155,-0.225
'[09:54:00.672]',-0.165,-0.205
'[09:54:00.680]',-0.195,-0.215
'[09:54:00.688]',-0.185,-0.215
'[09:54:00.695]',-0.165,-0.205
'[09:54:00.703]',-0.165,-0.185
'[09:54:00.711]',-0.135,-0.185
'[09:54:00.719]',-0.165,-0.185
'[09:54:00.727]',-0.445,-0.175
'[09:54:00.734]',-0.575,-0.135
'[09:54:00.742]',0.025,-0.085
'[09:54:00.750]',1.355,-0.015
'[09:54:00.758]',1.485,0.185
'[09:54:00.766]',0.065,-0.585
'[09:54:00.773]',-0.645,-1.765
'[09:54:00.781]',-0.625,-2.005
'[09:54:00.789]',-0.115,-1.505
'[09:54:00.797]',-0.015,-0.635
'[09:54:00.805]',-0.055,-0.175
'[09:54:00.813]',-0.075,-0.045
'[09:54:00.820]',-0.085,0.015
'[09:54:00.828]',-0.055,0.045
'[09:54:00.836]',-0.045,0.055
'[09:54:00.844]',-0.025,0.075
'[09:54:00.852]',-0.015,0.095
'[09:54:00.859]',-0.005,0.125
'[09:54:00.867]',0.015,0.135
'[09:54:00.875]',0.025,0.145
'[09:54:00.883]',0.045,0.175
'[09:54:00.891]',0.075,0.205
'[09:54:00.898]',0.125,0.235
'[09:54:00.906]',0.155,0.275
'[09:54:00.914]',0.175,0.335
'[09:54:00.922]',0.255,0.385
'[09:54:00.930]',0.295,0.445
'[09:54:00.938]',0.405,0.495
'[09:54:00.945]',0.415,0.545
'[09:54:00.953]',0.405,0.575
'[09:54:00.961]',0.475,0.575
'[09:54:00.969]',0.455,0.575
'[09:54:00.977]',0.425,0.555
'[09:54:00.984]',0.415,0.505
'[09:54:00.992]',0.315,0.415
